Fiscal Year 1999,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Suriname,16,63,2,9,"1,509",497,0,0,20,4,0,41,0,0,6,1,0,0,0,28,2,0,9,37,0,3,1,0,6,0,0,0,0,0,0,2,0,11,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,276",0,"2,276",,,
Uruguay,64,417,10,31,"14,812",373,0,0,44,143,0,84,6,0,0,0,0,0,0,163,15,0,24,16,0,132,9,0,51,0,0,0,0,0,1,19,38,191,47,3,0,0,0,24,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,5,0,1,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,776",0,"16,776",,,
Venezuela,127,"1,046",15,793,"104,675",390,0,0,"1,012",999,0,116,8,0,0,20,0,0,0,"3,401",256,0,109,82,1,178,5,0,975,0,0,1,296,0,12,825,219,"1,346",560,82,19,0,0,441,714,31,3,0,0,2,0,0,0,0,0,0,0,53,24,24,219,3,6,38,8,0,0,76,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"119,232",0,"119,232",,,
Totals for South America,"1,179","10,696",376,"6,552","576,218","255,794",0,0,"4,521","6,371",3,"1,094","1,952",0,194,297,0,0,0,"31,274","2,038",0,631,532,2,"2,530",438,0,"4,764",0,0,564,637,0,112,"3,402","1,557","13,001","2,729",942,211,0,0,"2,587","3,872",337,24,0,0,5,0,0,0,0,0,2,0,396,127,144,"1,541",12,464,127,57,0,0,911,375,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,"941,607",0,"941,607",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,1,4,2,229,"4,384","4,899",0,0,186,"1,395",0,0,134,"10,768",1,8,0,0,0,195,8,0,1,3,0,1,0,0,67,0,0,0,4,0,0,38,8,352,12,10,3,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,13,0,0,0,0,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"22,851",0,"22,851",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,152,,,
Totals for Unknown,1,4,2,229,"4,384","4,899",0,0,186,"1,395",0,0,134,"10,768",1,8,0,0,0,195,8,0,1,3,0,153,0,0,67,0,0,0,4,0,0,38,8,352,12,10,3,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,13,0,0,0,0,98,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"23,003",0,"23,003",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"10,757","66,335","2,279","93,019","3,447,822","642,676","676,386",0,"26,494","161,723",25,"7,805","19,175","10,768","9,973","22,975",0,0,0,"262,542","22,893",0,"5,090","8,466",165,"17,142","1,737",5,"116,513",0,0,"28,568","30,642",0,"1,892","69,194","12,694","211,349","34,394","17,025","2,431",0,0,"41,739","46,289","6,240",337,0,22,"4,865",0,211,28,256,6,10,9,"5,009","2,185","1,480","22,306",198,"8,068",742,"1,836",0,0,"6,497","2,003",0,0,0,484,704,0,0,0,0,0,0,0,0,0,0,0,0,"6,192,478",0,"6,192,478",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
